Planta; descripcion;CORRELATIVO;FACTURA FISICA;Descripción/Item;Proveedor/Vendor;Factura n°;Planta;Ubicación;Ubicación en Planta;Fecha de compra;Fecha Adj. Concesión;Fecha termino Concesion;Fecha comienzo op;Vida util s/ Concesion;Vida útil tributaria (meses);Valor de Origen
AB1308;Edificios;44;SI;Mang 3/8Xl Malla 8.5 Mts Niples 6.6 Fjx Y Ojo Banjo;RAMON HERNAN MENESES VALENZUELA;22473;LAMPA;;;10-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;34560
AB1308;Edificios;44;SI;Mang 3/8Xl Malla 8.5 Mts Niples 6.6 Fjx Y Ojo Banjo;RAMON HERNAN MENESES VALENZUELA;22473;LAMPA;;;10-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;34560
AB1308;Edificios;45;SI;Insumos Electricos;CIA DISTRIBUIDORA DE ELECTRONICA Y TELECUMNICAC. LTDA;52078;LAMPA;;;11-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;612351
AB1308;Edificios;46;SI;Cables ;ELECTRONICA Y COMPUTACION TELCO LTDA;2410;LAMPA;;;13-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;112672
AB1308;Edificios;47;SI;50. Cable Patch Nexxt 6A Azul 2.1M;CIA DISTRIBUIDORA DE ELECTRONICA Y TELECUMNICAC. LTDA;52131;LAMPA;;;13-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;164300
AB1308;Edificios;48;SI;Intalaciones De Cerradura;ALUMINIOS XIMENA ANTONIETA CARO ESCOBAR E.I.R.L.;18;LAMPA;;;18-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;151260
AB1308;Edificios;49;SI;Insumos De Oficina;SODIMAC S.A.;84495087;LAMPA;;;19-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;75572
AB1308;Edificios;5;SI;Insumos Electricos;FELIPE ANDRES TORRES HIDALGO;332;LAMPA;;;20-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;89656
AB1308;Edificios;51;SI;Focos Led 50W;FELIPE ANDRES TORRES HIDALGO;349;LAMPA;;;26-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;23529
AB1308;Edificios;52;SI;Materiales Varios De Construccion;CUBIERTAS DE CHILE KUBIEC SPA;13728;LAMPA;;;28-07-2017;10-11-2015;01-10-2017;10-11-2023;68;120;71057
AB1308;Edificios;53;SI;Soporte De Camara Acero A36;MAQUINARIAS CURMAQ LTDA;478;LAMPA;;;01-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;30000
AB1308;Edificios;53;SI;Soporte De Camara Acero A36;MAQUINARIAS CURMAQ LTDA;478;LAMPA;;;01-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;30000
AB1308;Edificios;56;SI;Trabajos Instalacion Electrica;ADRIAN DOMINGO MUNOZ SOLIS;134;LAMPA;;;01-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;482000
AB1308;Edificios;108;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;244;LAMPA;;;01-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;3191267
AB1308;Edificios;55;SI;Lienzos Tela Pvc. 7X2 Mt;PUBLICIDAD ALTO IMPACTO LTDA;100;LAMPA;;;02-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;84034
AB1308;Edificios;55;SI;Lienzos Tela Pvc. 7X2 Mt;PUBLICIDAD ALTO IMPACTO LTDA;100;LAMPA;;;02-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;84034
AB1308;Edificios;56;SI;At Sw 24P Mod.At-Gs900/2 4 No Adm;MATERIALES Y COMPONENTES INSDUSTRIALES METACOM LTDA;370973;LAMPA;;;04-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;221626
AB1308;Edificios;56;SI;Fk Punchadora D914S/Cuch Illa Eversharp 66/110;MATERIALES Y COMPONENTES INSDUSTRIALES METACOM LTDA;370973;LAMPA;;;04-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;58312
AB1308;Edificios;57;SI;Insumos Electricos;PERSONAL COMPUTER FACTORY S.A.;2604685;LAMPA;;;05-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;226789
AB1308;Edificios;58;SI;Materiales Varios De Construccion;SOCIEDAD FERRETERIA MOISES PEAALOZA E HI;4633;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;5092
AB1308;Edificios;59;SI;Realizacion Red Electrica Trifasica Para Lineas Pozo;VICTOR ALEX GALAZ HERRERA;15;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;670000
AB1308;Edificios;59;SI;Realizacion Red Electrica Monofasica Para Lineas Pozo;VICTOR ALEX GALAZ HERRERA;15;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;172440
AB1308;Edificios;59;SI;Realizacion Y Revision De Canalizacion Y Orden De Pun;VICTOR ALEX GALAZ HERRERA;15;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;157000
AB1308;Edificios;59;SI;Realizacion Y Revision De Canalizacion Y Orden Au;VICTOR ALEX GALAZ HERRERA;15;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;176000
AB1308;Edificios;59;SI;Instalacion De Contacto Principal De Generador;VICTOR ALEX GALAZ HERRERA;15;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;198000
AB1308;Edificios;59;SI;Compra De Insumos Y Materiales Varios;VICTOR ALEX GALAZ HERRERA;15;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;798000
AB1308;Edificios;60;SI;"Perno Expansion 3/8 X 4""";SOCIEDAD FERRETERIA MOISES PEAALOZA E HI;4644;LAMPA;;;07-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;5042
AB1308;Edificios;61;SI;"Perno Expansion 3/8 X 4""";SOCIEDAD FERRETERIA MOISES PEAALOZA E HI;4678;LAMPA;;;08-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;4202
AB1308;Edificios;62;SI;Traslado En Rampla De Accesorios Para Linea De R;SOCIEDAD COMERCIAL Y DE TRANSPORTES ECAVAL LTDA;8865;LAMPA;;;09-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;500000
AB1308;Edificios;99;SI;Profundimetro 1.6 Pcl. Tdg 16C01;GUILLERMO ENRIQUE RODRIGUEZ ZAMBRANO, COMERCIALIZACION DE EQUIPOS, REP;63;LAMPA;;;09-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;65625
AB1308;Edificios;63;SI;Ot 100903;MARCOS SIMON ZAMBON BERLAGOSKY;17980;LAMPA;;;10-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;45000
AB1308;Edificios;64;SI;Materiales Varios De Construccion;CUBIERTAS DE CHILE KUBIEC SPA;14104;LAMPA;;;17-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;79593
AB1308;Edificios;65;SI;Realizacion De Red Electrica Para Estacion De Gases;VICTOR ALEX GALAZ HERRERA;17;LAMPA;;;17-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;691860
AB1308;Edificios;65;SI;Realizacion De Conexión Electrica A Generador ;VICTOR ALEX GALAZ HERRERA;17;LAMPA;;;17-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;148476
AB1308;Edificios;66;SI;Periodo De Facturacion;ARRENDAMIENTO DE EQUIPOS DE CONSTRUCCION ARREQUIP LTDA;900;LAMPA;;;21-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;790000
AB1308;Edificios;66;SI;Traslado De Ida Y Regreso;ARRENDAMIENTO DE EQUIPOS DE CONSTRUCCION ARREQUIP LTDA;900;LAMPA;;;21-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;190000
AB1308;Edificios;69;SI;Materiales Varios De Construccion;SOC UNIVERSAL PERNOS LTDA;21050;LAMPA;;;21-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;29662
AB1308;Edificios;70;SI;Asm 97 Zero;LINDE GAS CHILE S.A.;425032;LAMPA;;;22-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;135000
AB1308;Edificios;70;SI;Flete Por Cilindro ;LINDE GAS CHILE S.A.;425032;LAMPA;;;22-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;4400
AB1308;Edificios;71;SI;Tubos;DANUS CONEXIONES LTDA;89943;LAMPA;;;22-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;12900
AB1308;Edificios;72;SI;Asm 97 Hig;LINDE GAS CHILE S.A.;425069;LAMPA;;;23-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;320000
AB1308;Edificios;72;SI;Asm 97 Log;LINDE GAS CHILE S.A.;425069;LAMPA;;;23-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;320000
AB1308;Edificios;72;SI;Arriendo Cilindro ;LINDE GAS CHILE S.A.;425069;LAMPA;;;23-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;270
AB1308;Edificios;72;SI;Flete Por Cilindro ;LINDE GAS CHILE S.A.;425069;LAMPA;;;23-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;8800
AB1308;Edificios;73;SI;Pinturas;LUIS MISAEL SEPULVEDA GAMBOA;3542;LAMPA;;;24-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;41749
AB1308;Edificios;74;SI;Demacracion De Piso Alto Trafico;PUBLICIDAD ALTO IMPACTO LTDA;103;LAMPA;;;27-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;2350000
AB1308;Edificios;75;SI;Trabajos De Pavimentacion Acessos De Planta;VICTOR ALEX GALAZ HERRERA;19;LAMPA;;;28-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;4892613
AB1308;Edificios;76;SI;Instalacion De Mufas Electricas Con Material;VICTOR ALEX GALAZ HERRERA;20;LAMPA;;;28-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;178000
AB1308;Edificios;76;SI;Instalacion De Automatico. 32 Amp;VICTOR ALEX GALAZ HERRERA;20;LAMPA;;;28-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;32360
AB1308;Edificios;76;SI;Cambiar Automatico Trifasico 40 Amp;VICTOR ALEX GALAZ HERRERA;20;LAMPA;;;28-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;62000
AB1308;Edificios;76;SI;Cambiar Regleta Trifasica. 125 Amp Con Material;VICTOR ALEX GALAZ HERRERA;20;LAMPA;;;28-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;287600
AB1308;Edificios;77;SI;Instalacion Sist.Cctv;RED INTEGRAL LTDA;27;LAMPA;;;30-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;3753119
AB1308;Edificios;77;SI;Otros Instalacion Antenas Wifi, Conexión De Monitor;RED INTEGRAL LTDA;27;LAMPA;;;30-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;115966
AB1308;Edificios;78;SI;Insumos De Agua Potable;MIGUEL FERNANDO SOTO PEREZ;68;LAMPA;;;31-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;177500
AB1308;Edificios;79;SI;Insumos De Agua Potable;MIGUEL FERNANDO SOTO PEREZ;69;LAMPA;;;31-08-2017;10-11-2015;01-10-2017;10-11-2023;68;120;303000
AB1308;Edificios;107;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;252;LAMPA;;;01-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;3192697
AB1308;Edificios;80;SI;Volantes X1000 1/4;JUAN ANDRES ARANDA GALAZ;1643;LAMPA;;;04-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;50420
AB1308;Edificios;81;SI;Materiales Varios De Construccion;SODIMAC S.A.;85698801;LAMPA;;;05-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;88605
AB1308;Edificios;82;SI;Liq. Horas De Exceso;ARRENDAMIENTO DE EQUIPOS DE CONSTRUCCION ARREQUIP LTDA;967;LAMPA;;;06-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;161950
AB1308;Edificios;83;SI;Esm Agua Semibrill Base P 5Gl;SODIMAC S.A.;85738131;LAMPA;;;07-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;58655
AB1308;Edificios;83;SI;Esm Agua Semibrill Base P 5Gl;SODIMAC S.A.;85738131;LAMPA;;;07-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;58655
AB1308;Edificios;84;SI;Inspeccion Tecnica De Planta De Revision Tecnica;SOCIEDAD BUSTAMANTE Y COMPAÑIA LTDA;20;LAMPA;;;15-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;111847
AB1308;Edificios;85;SI;Hp Multifuncion Pagewide Pro 477Dw D3Q2C;SERVICIOS COMPUTACIONALES GLOBAL S.A.;53347;LAMPA;;;20-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;151252
AB1308;Edificios;86;SI;30% Anticipo Trabajos Prt Lampa;JUAN CARLOS MUNOZ SAEZ;545;LAMPA;;;21-09-2017;10-11-2015;01-10-2017;10-11-2023;68;120;16827108
AB1308;Edificios;106;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;263;LAMPA;;;01-10-2017;10-11-2015;01-10-2017;10-11-2023;68;120;3199027
AB1308;Edificios;88;SI;Servicio Limpieza;SERVICIOS SANITARIOS NORTE SPA;12012;LAMPA;;;12-10-2017;10-11-2015;01-10-2017;10-11-2023;68;120;130000
AB1308;Edificios;105;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;271;LAMPA;;;01-11-2017;10-11-2015;01-10-2017;10-11-2023;68;120;3195982
AB1308;Edificios;90;SI;Eepp 6 Prt Lampa;GLOBAL CONSTRUCTORA LTDA;13;LAMPA;;;06-11-2017;10-11-2015;01-10-2017;10-11-2023;68;120;15251510
AB1308;Edificios;91;SI;Construccion Subestacion 150 Kva Prt Lampa, Anticipo 1 (50%);ALKELEC SPA;2;LAMPA;;;01-12-2017;10-11-2015;01-10-2017;10-11-2023;68;120;6000000
AB1308;Edificios;104;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;278;LAMPA;;;01-12-2017;10-11-2015;01-10-2017;10-11-2023;68;120;3208374
AB1308;Edificios;98;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;285;LAMPA;;;01-01-2018;10-11-2015;01-10-2017;10-11-2023;68;120;3215881
AB1308;Edificios;100;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;293;LAMPA;;;01-02-2018;10-11-2015;01-10-2017;10-11-2023;68;120;3219097
AB1308;Edificios;101;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;300;LAMPA;;;01-03-2018;10-11-2015;01-10-2017;10-11-2023;68;120;3231419
AB1308;Edificios;102;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;61;LAMPA;;;18-10-2018;10-11-2015;01-10-2017;10-11-2023;68;120;1503338
AB1308;Edificios;103;SI;Arriendo Propiedad Lote N.9;SOCIEDAD DE INVERSIONES BEASAIN LTDA;66;LAMPA;;;01-12-2018;10-11-2015;01-10-2017;10-11-2023;68;120;505768
AB1308;Edificios;126;BOL;ANTICIPO CTTO DE PRESTACION SERVICIOS CONSTITUCION /LAMPA/CASABLANCA SEP;HERNA ALONSO CALQUIN RAMIREZ;;LAMPA;;;27-09-2019;10-11-2015;01-10-2017;10-11-2023;68;120;1481482
AB1308;EDIFICIOS;;SI;ANTICIPO PRES TABLERO ELECTRICIDAD Y MONTAJE PRT LAMPA;ELECTRICIDAD, CONSTRUCCION E INMOBILIARIA GAETE;177;LAMPA;;;02-09-2020;10-11-2015;01-10-2017;10-11-2023;68;120;1800000
AB1308;EDIFICIOS;;SI;CONEXION A RED DE ALCANTARILLADO;COMUNIDAD LOTEO TAQUERAL;843;LAMPA;;;30-09-2020;10-11-2015;01-10-2017;10-11-2023;68;120;3490971
AB1308;EDIFICIOS;;SI;;ELECTRICIDAD, CONSTRUCCION E INMOBILIARIA GAETE;180;LAMPA;;;26-10-2020;10-11-2015;01-10-2017;10-11-2023;68;120;1000000
AB1308;Maquinaria y equipos;26;SI;Modificacion Sistema Cctv;MANUEL GUSTAVO CASTRO SALAZAR;19;LAMPA;;;19-08-2016;10-11-2015;01-10-2017;10-11-2023;67;36;240000
AB1308;Maquinaria y equipos;25;SI;Cam. Ip Con Instalación;MANUEL GUSTAVO CASTRO SALAZAR;20;LAMPA;;;19-08-2016;10-11-2015;01-10-2017;10-11-2023;67;36;240000
AB1308;Maquinaria y equipos;29;SI;Multifuncion L475 La;CENCOSUD RETAIL S.A.;5794870;LAMPA;;;16-11-2016;10-11-2015;01-10-2017;10-11-2023;67;36;199990
AB1308;Maquinaria y equipos;3;SI;Lv Xg Inspection Line Composed;Actia Muller;1608567/A;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;36;15718883
AB1308;Maquinaria y equipos;3;SI;Hgv Xg Inspection Line Composed;Actia Muller;1608567/A;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;36;25388232
AB1308;Maquinaria y equipos;3;SI;Combined Analyser / Opacimeter;Actia Muller;1608567/A;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;36;2584044
AB1308;Maquinaria y equipos;3;SI;Combined Analyser / Opacimeter;Actia Muller;1608567/A;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;36;2584044
AB1308;Maquinaria y equipos;13;SI;Access Point 2.4 Ghz;personal computer;2576872;LAMPA;OFICINAS;;19-07-2017;10-11-2015;01-10-2017;10-11-2023;67;36;48647
AB1308;Maquinaria y equipos;13;SI;Access Point 2.4 Ghz;personal computer;2576872;LAMPA;OPERATIVA;;19-07-2017;10-11-2015;01-10-2017;10-11-2023;67;36;48647
AB1308;Maquinaria y equipos;10;SI;Impresora Fiscal Toshiba;TECNOAPLICADA LTDA;207;LAMPA;OFICINAS;;22-08-2017;10-11-2015;01-10-2017;10-11-2023;67;36;465050
AB1308;Maquinaria y equipos;10;SI;Impresora Fiscal Toshiba;TECNOAPLICADA LTDA;207;LAMPA;OFICINAS;;22-08-2017;10-11-2015;01-10-2017;10-11-2023;67;36;465050
AB1308;Maquinaria y equipos;9;SI;Impresora Okidata Ml 621 Carro Ancho;ING. Y CONST. RICARDO RODRIGUEZ;985348;LAMPA;OFICINAS;;11-10-2017;10-11-2015;01-10-2017;10-11-2023;67;36;371324
AB1308;Maquinaria y equipos;9;SI;Impresora Okidata Ml 320;ING. Y CONST. RICARDO RODRIGUEZ;985348;LAMPA;OFICINAS;;11-10-2017;10-11-2015;01-10-2017;10-11-2023;67;36;259863
AB1308;Maquinaria y equipos;9;SI;Impresora Okidata Ml 320;ING. Y CONST. RICARDO RODRIGUEZ;985348;LAMPA;OFICINAS;;11-10-2017;10-11-2015;01-10-2017;10-11-2023;67;36;259863
AB1308;Maquinaria y equipos;9;SI;Impresora Okidata Ml 621 Carro Ancho;ING. Y CONST. RICARDO RODRIGUEZ;985348;LAMPA;OFICINAS;;11-10-2017;10-11-2015;01-10-2017;10-11-2023;67;36;371324
AB1308;Maquinaria y equipos;9;SI;Impresora Okidata Ml 621 Carro Ancho;ING. Y CONST. RICARDO RODRIGUEZ;985348;LAMPA;OFICINAS;;11-10-2017;10-11-2015;01-10-2017;10-11-2023;67;36;371324
AB1308;Maquinaria y equipos;89;SI;Memoria 4Gb Ddr3-1333/ Pc3-10600 (Imac 08/2010);INNOVACION Y TECNOLOGIA;190054;LAMPA;;;14-10-2017;10-11-2015;01-10-2017;10-11-2023;67;36;75613
AB1308;Maquinaria y equipos;5;SI;Office Home Business 2016 Spanish P2 (Software);INGRAM MICRO CHILE S.A;1693772;LAMPA;OFICINAS;;26-01-2018;10-11-2015;01-10-2017;10-11-2023;67;36;118988
AB1308;Maquinaria y equipos;5;SI;Office Home Business 2016 Spanish P2 (Software);INGRAM MICRO CHILE S.A;1693772;LAMPA;OFICINAS;;26-01-2018;10-11-2015;01-10-2017;10-11-2023;67;36;118988
AB1308;Maquinaria y equipos;14;SI;Smart Ups 3000Va Lcd;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;480228
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7050 ;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7051;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7052;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7053;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7054;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7055;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7056;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7057;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7058;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7050 ;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7051;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;14;SI;Computador Personal Optiplex 7052;INGRAM MICRO CHILE S.A;1698464;LAMPA;OFICINAS;;12-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;492479
AB1308;Maquinaria y equipos;11;SI;Impresora Termica Epson (Tickets);MAXI SERVICE LTDA;4123;LAMPA;OFICINAS;;20-02-2018;10-11-2015;01-10-2017;10-11-2023;67;36;129000
AB1308;Maquinaria y equipos;8;SI;Impresora Laser Kyocera;ING. Y CONST. RICARDO RODRIGUEZ;1049012;LAMPA;OFICINAS;;25-05-2018;10-11-2015;01-10-2017;10-11-2023;68;36;216099
AB1308;Maquinaria y equipos;12;SI;Casillero  Cuerpos 4 Puertas;FAYMO;5905;LAMPA;CAMARINES;;05-07-2016;10-11-2015;01-10-2017;10-11-2023;67;60;250336
AB1308;Maquinaria y equipos;30;SI;"Ordenador 19"" 2U Metalico";BUSINESS CONSULTING SOLUCION CHILE SPA;28;LAMPA;;;29-11-2016;10-11-2015;01-10-2017;10-11-2023;67;60;11975
AB1308;Maquinaria y equipos;30;SI;"Ordenador 19"" 2U Metalico";BUSINESS CONSULTING SOLUCION CHILE SPA;28;LAMPA;;;29-11-2016;10-11-2015;01-10-2017;10-11-2023;67;60;11975
AB1308;Maquinaria y equipos;30;SI;"Ordenador 19"" 2U Metalico";BUSINESS CONSULTING SOLUCION CHILE SPA;28;LAMPA;;;29-11-2016;10-11-2015;01-10-2017;10-11-2023;67;60;11975
AB1308;Maquinaria y equipos;30;SI;20. Modulo Nexxt Cat 6A Sftp S/Herr;BUSINESS CONSULTING SOLUCION CHILE SPA;28;LAMPA;;;29-11-2016;10-11-2015;01-10-2017;10-11-2023;67;60;138860
AB1308;Maquinaria y equipos;30;SI;45. Modulo Nexxt Cat6 110 Blanco;BUSINESS CONSULTING SOLUCION CHILE SPA;28;LAMPA;;;29-11-2016;10-11-2015;01-10-2017;10-11-2023;67;60;123345
AB1308;Maquinaria y equipos;4;SI;Elevador Fijo (Gata);Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;113086
AB1308;Maquinaria y equipos;4;SI;Elevador Fijo (Gata);Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;113086
AB1308;Maquinaria y equipos;4;SI;Elevador Fijo (Gata);Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;113086
AB1308;Maquinaria y equipos;4;SI;Elevador Fijo (Gata);Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;113086
AB1308;Maquinaria y equipos;4;SI;Elevador Fijo (Gata);Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;113086
AB1308;Maquinaria y equipos;4;SI;Elevador Fijo (Gata);Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;113086
AB1308;Maquinaria y equipos;4;SI;Elevador Fijo (Gata);Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;113086
AB1308;Maquinaria y equipos;4;SI;Camaras Lectura De Patentes;Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;893640
AB1308;Maquinaria y equipos;4;SI;Camaras Lectura De Patentes;Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;893640
AB1308;Maquinaria y equipos;4;SI;Camaras Lectura De Patentes;Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;893640
AB1308;Maquinaria y equipos;4;SI;Camaras Lectura De Patentes;Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;893640
AB1308;Maquinaria y equipos;4;SI;Camaras Lectura De Patentes;Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;893640
AB1308;Maquinaria y equipos;4;SI;Camaras Lectura De Patentes;Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;893640
AB1308;Maquinaria y equipos;4;SI;Camaras Lectura De Patentes;Actia Muller;3840089759-7;LAMPA;OPERATIVA;;02-02-2017;10-11-2015;01-10-2017;10-11-2023;67;60;893640
